id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
internet-computer,icp,Internet Computer,https://coin-images.coingecko.com/coins/images/14495/large/Internet_Computer_logo.png?1696514180,7.27,3412831656,29,3797792251,47134878,7.57,7.24,-0.20873538265639358,-2.79202,-95357372.0330391,-2.71814,469300624.071087,522236797.311626,,700.65,-98.96227,2021-05-10T16:05:53.653Z,2.87,153.77998,2023-09-22T00:29:57.369Z,,2024-09-01T17:44:40.364Z
monero,xmr,Monero,https://coin-images.coingecko.com/coins/images/69/large/monero_logo.png?1696501460,168.28,3106290293,30,3106290293,58311463,171.68,164.61,-2.891726948998496,-1.68941,-51232134.56729412,-1.62254,18446744.0737096,18446744.0737096,,542.33,-68.95743,2018-01-09T00:00:00.000Z,0.216177,77776.93347,2015-01-14T00:00:00.000Z,,2024-09-01T17:44:40.619Z
pepe,pepe,Pepe,https://coin-images.coingecko.com/coins/images/29850/large/pepe-token.jpeg?1696528776,7.37e-06,3101309523,31,3101309523,616988558,7.67e-06,7.27e-06,-1.88983023264e-07,-2.49959,-79425101.945467,-2.49707,420690000000000.0,420690000000000.0,420690000000000.0,1.717e-05,-57.00723,2024-05-27T08:30:07.709Z,5.5142e-08,13283.91561,2023-04-18T02:14:41.591Z,,2024-09-01T17:44:41.054Z
aptos,apt,Aptos,https://coin-images.coingecko.com/coins/images/26455/large/aptos_round.png?1696525528,6.2,3012508999,32,6905987806,127939643,6.52,6.17,-0.22997206992183106,-3.57704,-113272592.17809534,-3.62382,485865819.483934,1113816896.87398,,19.92,-68.87797,2023-01-26T14:25:17.390Z,3.08,101.30013,2022-12-29T21:35:14.796Z,,2024-09-01T17:44:34.572Z
fetch-ai,fet,Artificial Superintelligence Alliance,https://coin-images.coingecko.com/coins/images/5681/large/ASI.png?1719827289,1.16,2915791508,33,3042478928,312413048,1.21,1.13,-0.002797421391010913,-0.24063,-15550076.486940384,-0.53048,2521012371.0,2630547141.0,2630547141.0,3.45,-66.52122,2024-03-28T17:21:18.050Z,0.00816959,14055.00872,2020-03-13T02:24:18.347Z,"{'times': 12.376384275429112, 'currency': 'usd', 'percentage': 1237.6384275429111}",2024-09-01T17:44:39.138Z
ethena-usde,usde,Ethena USDe,https://coin-images.coingecko.com/coins/images/33613/large/USDE.png?1716355685,0.999096,2806444594,34,2805944993,42213445,1.002,0.996421,0.00062864,0.06296,-27997112.375918865,-0.98775,2808683724.82367,2808183724.82367,,1.032,-3.24505,2023-12-20T15:38:34.596Z,0.965354,3.44291,2024-04-13T20:11:19.603Z,,2024-09-01T17:44:37.748Z
first-digital-usd,fdusd,First Digital USD,https://coin-images.coingecko.com/coins/images/31079/large/firstfigital.jpeg?1696529912,1.0,2800421820,35,2800421820,1554526190,1.006,0.992884,0.00171309,0.17153,4800785.0,0.17173,2799054880.66,2799054880.66,,1.089,-8.62977,2024-05-20T19:42:15.377Z,0.942129,5.57093,2023-08-17T21:55:41.478Z,,2024-09-01T17:44:37.907Z
stellar,xlm,Stellar,https://coin-images.coingecko.com/coins/images/100/large/Stellar_symbol_black_RGB.png?1696501482,0.090363,2666426881,36,4518048477,35603751,0.092601,0.090191,-0.001781841110162455,-1.93374,-51427969.00867748,-1.89223,29509667607.8153,50001786946.5427,50001786946.5427,0.875563,-89.67057,2018-01-03T00:00:00.000Z,0.00047612,18895.2179,2015-03-05T00:00:00.000Z,,2024-09-01T17:44:41.430Z
ethereum-classic,etc,Ethereum Classic,https://coin-images.coingecko.com/coins/images/453/large/ethereum-classic-logo.png?1696501717,17.9,2657136761,37,3768407395,66809700,18.4,17.86,-0.37454740023434496,-2.05006,-56942825.068724155,-2.09805,148566398.688475,210700000.0,210700000.0,167.09,-89.28677,2021-05-06T18:34:22.133Z,0.615038,2810.42869,2016-07-25T00:00:00.000Z,"{'times': 38.76784359877831, 'currency': 'usd', 'percentage': 3876.7843598778313}",2024-09-01T17:44:38.865Z
okb,okb,OKB,https://coin-images.coingecko.com/coins/images/4463/large/WeChat_Image_20220118095654.png?1696505053,36.33,2179348259,38,8570566179,2458833,37.15,35.95,-0.39355988281918997,-1.07181,-23024577.531179905,-1.04544,60000000.0,235957685.3,300000000.0,73.8,-50.78729,2024-03-14T00:30:12.502Z,0.580608,6155.61941,2019-01-14T00:00:00.000Z,,2024-09-01T17:44:40.644Z
blockstack,stx,Stacks,https://coin-images.coingecko.com/coins/images/2069/large/Stacks_Logo_png.png?1709979332,1.45,2157810669,39,2642943724,25634349,1.54,1.45,-0.06713181235276244,-4.4151,-99118898.5658803,-4.39176,1484291837.38618,1818000000.0,1818000000.0,3.86,-62.37565,2024-04-01T12:34:58.342Z,0.04559639,3088.68715,2020-03-13T02:29:26.415Z,"{'times': 11.111437865419783, 'currency': 'usd', 'percentage': 1111.1437865419784}",2024-09-01T17:44:36.023Z
crypto-com-chain,cro,Cronos,https://coin-images.coingecko.com/coins/images/7310/large/cro_token_logo.png?1696507599,0.079325,2135712991,40,2380335688,4691197,0.081623,0.078786,-0.000954300422132709,-1.18873,-25094312.791467905,-1.16134,26916955469.1537,30000000000.0,,0.965407,-91.78504,2021-11-24T15:53:54.855Z,0.0121196,554.37684,2019-02-08T00:00:00.000Z,,2024-09-01T17:44:36.477Z
sui,sui,Sui,https://coin-images.coingecko.com/coins/images/26375/large/sui_asset.jpeg?1696525453,0.783648,2100159101,41,7836520556,118765149,0.808021,0.779039,-0.004377865807954851,-0.55555,50129843.0,2.44532,2679963749.63389,10000000000.0,10000000000.0,2.17,-63.68372,2024-03-27T17:46:02.608Z,0.364846,116.10487,2023-10-19T10:40:30.078Z,,2024-09-01T17:44:42.739Z
immutable-x,imx,Immutable,https://coin-images.coingecko.com/coins/images/17233/large/immutableX-symbol-BLK-RGB.png?1696516787,1.33,2086454271,42,2653129895,66334615,1.38,1.28,-0.015177437911940928,-1.13066,-26686992.28050852,-1.26291,1572824817.3898141,2000000000.0,2000000000.0,9.52,-86.06574,2021-11-26T01:03:01.536Z,0.378055,250.88384,2022-12-31T07:36:37.649Z,,2024-09-01T17:44:39.527Z
filecoin,fil,Filecoin,https://coin-images.coingecko.com/coins/images/12817/large/filecoin.png?1696512609,3.4,1983943381,43,6674514670,156675203,3.59,3.39,-0.15042761951973782,-4.23777,-83625670.62185335,-4.04464,582591698.0,1959993855.0,1959993855.0,236.84,-98.56345,2021-04-01T13:29:41.564Z,2.64,28.82862,2022-12-16T22:45:28.552Z,,2024-09-01T17:44:39.553Z
bittensor,tao,Bittensor,https://coin-images.coingecko.com/coins/images/28452/large/ARUsPeNQ_400x400.jpeg?1696527447,270.42,1975948706,44,5671959708,48501402,282.81,268.31,-9.474262204329591,-3.38493,-71316055.83227777,-3.48348,7315800.0,21000000.0,21000000.0,757.6,-64.34774,2024-03-07T18:45:36.466Z,30.83,776.1063,2023-05-14T08:57:53.732Z,,2024-09-01T17:44:35.691Z
render-token,render,Render,https://coin-images.coingecko.com/coins/images/11636/large/rndr.png?1696511529,4.94,1939652921,45,2630390447,92129329,5.11,4.91,-0.061075889938729595,-1.22129,-23536004.778511047,-1.19887,392459381.455492,532219654.735492,,13.53,-63.48578,2024-03-17T16:30:24.636Z,0.03665669,13382.08797,2020-06-16T13:22:25.900Z,,2024-09-01T17:44:41.431Z
mantle,mnt,Mantle,https://coin-images.coingecko.com/coins/images/30980/large/token-logo.png?1696529819,0.586533,1915899580,46,3647433056,62156318,0.607034,0.584264,-0.016149655971258392,-2.67963,-53939990.19288349,-2.73829,3266841707.83684,6219316794.99,6219316794.99,1.54,-61.89321,2024-04-08T09:45:25.482Z,0.307978,90.38864,2023-10-18T02:50:46.942Z,,2024-09-01T17:44:40.391Z
aave,aave,Aave,https://coin-images.coingecko.com/coins/images/12645/large/aave-token-round.png?1720472354,123.1,1833584034,47,1965471274,198954278,130.6,122.84,-6.542854780275903,-5.04698,-97926546.25954747,-5.06995,14926366.483269745,16000000.0,16000000.0,661.69,-81.42191,2021-05-18T21:19:59.514Z,26.02,372.38478,2020-11-05T09:20:11.928Z,,2024-09-01T17:44:36.467Z
arbitrum,arb,Arbitrum,https://coin-images.coingecko.com/coins/images/16547/large/arb.jpg?1721358242,0.49888,1742500152,48,4984083950,106918037,0.514281,0.497946,-0.01048300593853696,-2.05806,-39950462.96362567,-2.24132,3496129217.0,10000000000.0,10000000000.0,2.39,-79.12835,2024-01-12T12:29:59.231Z,0.431578,15.59722,2024-08-05T11:35:54.024Z,,2024-09-01T17:44:34.338Z
hedera-hashgraph,hbar,Hedera,https://coin-images.coingecko.com/coins/images/3688/large/hbar.png?1696504364,0.04827156,1731734152,49,2413465533,29121158,0.050305,0.0481992,-0.001437743917503349,-2.8923,-51716856.73501158,-2.89982,35876504721.7753,50000000000.0,50000000000.0,0.569229,-91.52861,2021-09-15T10:40:28.318Z,0.00986111,389.00805,2020-01-02T17:30:24.852Z,,2024-09-01T17:44:38.700Z
cosmos,atom,Cosmos Hub,https://coin-images.coingecko.com/coins/images/1481/large/cosmos_hub.png?1696502525,4.43,1729690520,50,1730760442,137310926,4.56,4.42,-0.1019371353971117,-2.25121,-39605467.19387436,-2.23849,390688369.813272,390930035.085365,,44.45,-90.04035,2022-01-17T00:34:41.497Z,1.16,281.60738,2020-03-13T02:27:44.591Z,"{'times': 43.26173635827896, 'currency': 'usd', 'percentage': 4326.173635827896}",2024-09-01T17:44:36.988Z
vechain,vet,VeChain,https://coin-images.coingecko.com/coins/images/1167/large/VET_Token_Icon.png?1710013505,0.02102317,1703926071,51,1809126121,22600780,0.02189827,0.02075814,-0.00068239643691384,-3.14388,-52717590.780617476,-3.00104,80985041177.0,85985041177.0,86712634466.0,0.280991,-92.50823,2021-04-19T01:08:21.675Z,0.00191713,998.05604,2020-03-13T02:29:59.652Z,"{'times': 1.9858586206061488, 'currency': 'eth', 'percentage': 198.5858620606149}",2024-09-01T17:44:42.442Z
optimism,op,Optimism,https://coin-images.coingecko.com/coins/images/25244/large/Optimism.png?1696524385,1.38,1642473070,52,5940037987,102733039,1.43,1.38,-0.04270369401729602,-2.99528,-50702711.10882807,-2.99453,1187596466.0,4294967296.0,4294967296.0,4.84,-71.45976,2024-03-06T08:35:50.817Z,0.402159,243.78864,2022-06-18T20:54:52.178Z,,2024-09-01T17:44:40.862Z
injective-protocol,inj,Injective,https://coin-images.coingecko.com/coins/images/12882/large/Secondary_Symbol.png?1696512670,16.67,1627871980,53,1665730327,63676656,17.36,16.49,-0.46165500694625905,-2.6942,-47672811.881133795,-2.84521,97727222.33,100000000.0,,52.62,-68.32527,2024-03-14T15:06:22.124Z,0.657401,2435.35647,2020-11-03T16:19:30.576Z,,2024-09-01T17:44:38.947Z
maker,mkr,Maker,https://coin-images.coingecko.com/coins/images/1364/large/Mark_Maker.png?1696502423,1723.47,1602483024,54,1683559884,51585282,1761.11,1706.48,-26.072470171626264,-1.49025,-25550356.506757736,-1.5694,930550.290918776,977631.036950888,1005577.0,6292.31,-72.63004,2021-05-03T21:54:29.333Z,168.36,922.94422,2020-03-16T20:52:36.527Z,,2024-09-01T17:44:40.047Z
whitebit,wbt,WhiteBIT Coin,https://coin-images.coingecko.com/coins/images/27045/large/wbt_token.png?1696526096,10.85,1561614539,55,3749244017,4036696,10.9,10.78,-0.001494699654518428,-0.01378,-6328602.32718277,-0.40362,144118517.10815412,346010795.0,400000000.0,14.64,-26.16146,2022-10-28T12:32:18.119Z,3.06,253.18009,2023-02-13T19:01:21.899Z,,2024-09-01T17:44:42.061Z
binance-peg-weth,weth,Binance-Peg WETH,https://coin-images.coingecko.com/coins/images/39580/large/weth.png?1723006716,2465.3,1491477985,56,1491477985,23892097,2519.15,2452.7,-38.14254133304985,-1.5236,-26097345.91598463,-1.71967,604999.999959841,604999.999959841,,2808.56,-12.24835,2024-08-24T16:52:46.091Z,2322.58,6.11321,2024-08-08T00:37:09.529Z,,2024-09-01T17:44:35.236Z
dogwifcoin,wif,dogwifhat,https://coin-images.coingecko.com/coins/images/33566/large/dogwifhat.jpg?1702499428,1.44,1442736517,57,1442736517,269184459,1.53,1.42,-0.06504787691421976,-4.313,-63827427.858181,-4.23662,998926392.0,998926392.0,998926392.0,4.83,-69.92862,2024-03-31T09:34:58.366Z,0.00155464,93238.8803,2023-12-13T07:13:50.873Z,,2024-09-01T17:44:36.720Z
arweave,ar,Arweave,https://coin-images.coingecko.com/coins/images/4343/large/oRt6SiEN_400x400.jpg?1696504946,20.81,1372884560,58,1372884560,24816771,21.85,20.92,-0.5995959438667953,-2.80073,-28543602.249005318,-2.03675,65454185.5381511,65454185.5381511,66000000.0,89.24,-76.49496,2021-11-05T04:14:42.689Z,0.298788,6919.95208,2020-01-31T06:47:36.543Z,"{'times': 27.120217683618623, 'currency': 'usd', 'percentage': 2712.021768361862}",2024-09-01T17:44:34.390Z
rocket-pool-eth,reth,Rocket Pool ETH,https://coin-images.coingecko.com/coins/images/20764/large/reth.png?1696520159,2757.19,1365364381,59,1365364381,11024172,2822.97,2739.96,-40.65338517806231,-1.45303,-20840084.937256098,-1.50339,495201.738285079,495201.738285079,,4814.31,-42.7293,2021-12-01T08:03:50.749Z,887.26,210.752,2022-06-18T20:55:45.957Z,,2024-09-01T17:44:41.495Z
bitget-token,bgb,Bitget Token,https://coin-images.coingecko.com/coins/images/11610/large/icon_colour.png?1696511504,0.964776,1350944761,60,1929919709,23467128,0.984044,0.964675,-0.016527147569609824,-1.6842,-22948972.23316598,-1.67036,1400001000.0,2000000000.0,2000000000.0,1.48,-34.77474,2024-06-01T03:50:55.951Z,0.0142795,6656.88666,2020-06-25T04:17:05.895Z,,2024-09-01T17:44:35.637Z
the-graph,grt,The Graph,https://coin-images.coingecko.com/coins/images/13397/large/Graph_Token.png?1696513159,0.140193,1337973012,61,1511652197,24210265,0.146055,0.140049,-0.004300693839633219,-2.97638,-42312345.16235781,-3.06548,9548531509.16547,10788004319.0,10788004319.0,2.84,-95.06782,2021-02-12T07:28:45.775Z,0.052051,169.25133,2022-11-22T10:05:03.503Z,,2024-09-01T17:44:42.726Z
thorchain,rune,THORChain,https://coin-images.coingecko.com/coins/images/6595/large/Rune200x200.png?1696506946,3.85,1291899289,62,1594516277,148743784,3.93,3.81,-0.02770482594262358,-0.7138,-8427933.846233368,-0.64814,335254271.0,413784880.0,500000000.0,20.87,-81.52561,2021-05-19T00:30:09.436Z,0.00851264,45187.44867,2019-09-28T00:00:00.000Z,"{'times': 100.4102897235855, 'currency': 'usd', 'percentage': 10041.02897235855}",2024-09-01T17:44:41.705Z
mantle-staked-ether,meth,Mantle Staked Ether,https://coin-images.coingecko.com/coins/images/33345/large/symbol_transparent_bg.png?1701697066,2564.75,1245178039,63,1245183206,5718590,2629.67,2552.06,-40.032377101651036,-1.53688,-19834654.260968685,-1.56794,485495.574136713,485497.588758332,,4729.53,-45.83837,2024-03-27T05:26:27.333Z,2142.02,19.58775,2023-12-18T10:41:32.686Z,,2024-09-01T17:44:39.728Z
helium,hnt,Helium,https://coin-images.coingecko.com/coins/images/4284/large/Helium_HNT.png?1696504894,7.18,1215005994,64,1600316748,18257574,7.27,6.87,0.125124,1.77421,21092616.0,1.76668,169307942.969225,223000000.0,223000000.0,54.88,-86.9386,2021-11-12T23:08:25.301Z,0.113248,6229.23534,2020-04-18T00:19:10.902Z,,2024-09-01T17:44:39.318Z
floki,floki,FLOKI,https://coin-images.coingecko.com/coins/images/16746/large/PNG_image.png?1696516318,0.00012086,1171958351,65,1209419162,191048752,0.00012598,0.0001194,-4.41857146552e-06,-3.52714,-42496969.981565714,-3.49926,9690257834666.0,10000000000000.0,10000000000000.0,0.00034495,-64.95354,2024-06-05T07:25:59.137Z,8.428e-08,143341.87867,2021-07-06T01:11:20.438Z,,2024-09-01T17:44:38.070Z
theta-token,theta,Theta Network,https://coin-images.coingecko.com/coins/images/2538/large/theta-token-logo.png?1696503349,1.17,1165494334,67,1165494334,12234486,1.21,1.16,-0.021237912590105656,-1.78975,-20306713.544367075,-1.71249,1000000000.0,1000000000.0,1000000000.0,15.72,-92.58803,2021-04-16T13:15:11.190Z,0.04039979,2784.02788,2020-03-13T02:24:16.483Z,"{'times': 6.76935511073008, 'currency': 'usd', 'percentage': 676.935511073008}",2024-09-01T17:44:41.873Z
bonk,bonk,Bonk,https://coin-images.coingecko.com/coins/images/28600/large/bonk.jpg?1696527587,1.677e-05,1165419434,66,1568881989,76401325,1.742e-05,1.66e-05,-4.35268619749e-07,-2.52977,-31181223.77999091,-2.60582,69474461693558.484,93526183276778.0,93526183276778.0,4.547e-05,-62.99436,2024-03-04T17:05:29.594Z,8.6142e-08,19433.67265,2022-12-29T22:48:46.755Z,,2024-09-01T17:44:36.073Z
fantom,ftm,Fantom,https://coin-images.coingecko.com/coins/images/4001/large/Fantom_round.png?1696504642,0.408058,1143957012,68,1295483801,126012348,0.427383,0.401357,-0.015201133697763715,-3.59145,-41953453.45662117,-3.53766,2803634835.52659,3175000000.0,3175000000.0,3.46,-88.20459,2021-10-28T05:19:39.845Z,0.00190227,21345.5851,2020-03-13T02:25:38.280Z,"{'times': 12.60193906535057, 'currency': 'usd', 'percentage': 1260.193906535057}",2024-09-01T17:44:39.032Z
solv-btc,solvbtc,Solv Protocol SolvBTC,https://coin-images.coingecko.com/coins/images/36800/large/solvBTC.png?1719810684,57798.0,1114552787,69,1114601624,460253,59066.0,57582.0,-1013.7753009412772,-1.72376,-12708030.301367521,-1.12734,19283.5073667535,19284.3523342792,21000000.0,70898.0,-18.56784,2024-06-05T16:15:24.629Z,49058.0,17.68478,2024-08-05T06:28:45.311Z,,2024-09-01T17:43:51.327Z
algorand,algo,Algorand,https://coin-images.coingecko.com/coins/images/4380/large/download.png?1696504978,0.119558,984527223,70,984527219,39234201,0.124656,0.119468,-0.004319398776741285,-3.48685,-33980976.17216861,-3.33635,8227594298.02536,8227594263.95396,10000000000.0,3.56,-96.63981,2019-06-20T14:51:19.480Z,0.087513,36.73504,2023-09-11T19:42:08.247Z,"{'times': -0.95018436963687, 'currency': 'usd', 'percentage': -95.018436963687}",2024-09-01T17:44:34.618Z
jupiter-exchange-solana,jup,Jupiter,https://coin-images.coingecko.com/coins/images/34188/large/jup.png?1704266489,0.726784,980837621,71,7265463861,59701672,0.746962,0.718407,-0.012848576056181284,-1.73716,-17495849.383748412,-1.75251,1350000000.0,10000000000.0,10000000000.0,2.0,-63.63185,2024-01-31T15:02:47.304Z,0.457464,59.0,2024-02-21T18:31:05.083Z,,2024-09-01T17:44:39.198Z
gatechain-token,gt,Gate,https://coin-images.coingecko.com/coins/images/8183/large/gate.png?1696508395,7.41,966166678,72,2223470463,779252,7.5,7.34,-0.07019807207992734,-0.93839,-8480111.68431139,-0.87007,130359277.55886991,300000000.0,,12.94,-42.72177,2021-05-12T11:39:16.531Z,0.25754,2778.33439,2020-03-13T02:18:02.481Z,,2024-09-01T17:44:38.521Z
kucoin-shares,kcs,KuCoin,https://coin-images.coingecko.com/coins/images/1047/large/sa9z79.png?1696502152,8.17,964155902,73,1168475213,27271,8.33,8.15,-0.090628403823926,-1.09674,-10872809.698541522,-1.11513,117971705.288477,142971705.288477,,28.83,-71.65503,2021-12-01T15:09:35.541Z,0.342863,2283.40746,2019-02-07T00:00:00.000Z,,2024-09-01T17:44:39.246Z
pyth-network,pyth,Pyth Network,https://coin-images.coingecko.com/coins/images/31924/large/pyth.png?1701245725,0.25822,935530714,74,2580782349,21087135,0.271302,0.258347,-0.01001733744343164,-3.7345,-36777363.5431633,-3.78248,3624988810.49906,10000000000.0,10000000000.0,1.2,-78.28851,2024-03-16T07:01:15.357Z,0.22352,16.20849,2024-08-05T11:30:50.894Z,,2024-09-01T17:44:40.769Z
lido-dao,ldo,Lido DAO,https://coin-images.coingecko.com/coins/images/13573/large/Lido_DAO.png?1696513326,1.033,924453132,75,1032580402,68844466,1.065,1.028,-0.011568765553529923,-1.10756,-10869973.219246268,-1.16216,895284406.677867,1000000000.0,1000000000.0,7.3,-85.84742,2021-08-20T08:35:20.158Z,0.40615,154.47383,2022-06-18T20:55:12.035Z,,2024-09-01T17:44:39.687Z
renzo-restaked-eth,ezeth,Renzo Restaked ETH,https://coin-images.coingecko.com/coins/images/34753/large/Ezeth_logo_circle.png?1713496404,2506.18,922532398,76,922532398,15603019,2560.99,2490.39,-39.806863797799,-1.56352,-19927735.559016228,-2.11444,368260.898693539,368260.898693539,,4106.74,-39.12517,2024-03-12T00:44:29.429Z,2198.04,13.73644,2024-01-26T08:09:59.848Z,,2024-09-01T17:44:41.103Z
paypal-usd,pyusd,PayPal USD,https://coin-images.coingecko.com/coins/images/31212/large/PYUSD_Logo_%282%29.png?1696530039,1.001,908485549,77,908485549,3921268,1.004,0.996767,0.00087974,0.088,-18027872.73706162,-1.94578,908164707.586369,908164707.586369,,1.021,-2.23939,2023-10-23T22:44:57.056Z,0.972731,2.58526,2024-01-03T12:05:24.231Z,,2024-09-01T17:44:40.825Z
celestia,tia,Celestia,https://coin-images.coingecko.com/coins/images/31967/large/tia.jpg?1696530772,4.31,896312727,80,4595731985,48358935,4.51,4.3,-0.07286687303252126,-1.6607,-16116098.93810308,-1.76629,208112020.900446,1067068493.15045,,20.85,-79.33081,2024-02-10T14:30:02.495Z,2.08,106.84933,2023-10-31T15:14:31.951Z,,2024-09-01T17:44:36.194Z
sei-network,sei,Sei,https://coin-images.coingecko.com/coins/images/28205/large/Sei_Logo_-_Transparent.png?1696527207,0.271701,896072384,79,2715370861,58148069,0.286531,0.271002,-0.010662753351015132,-3.77625,-35873862.9139142,-3.84935,3300000000.0,10000000000.0,,1.14,-76.01134,2024-03-16T02:30:23.904Z,0.095364,186.69493,2023-10-19T08:05:30.655Z,,2024-09-01T17:44:40.995Z
jasmycoin,jasmy,JasmyCoin,https://coin-images.coingecko.com/coins/images/13876/large/JASMY200x200.jpg?1696513620,0.01849207,895177312,78,924387972,52853801,0.01913089,0.01838486,-0.000352980998867384,-1.87307,-17942360.257059813,-1.96495,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.61414,2021-02-16T03:53:32.207Z,0.00275026,572.04651,2022-12-29T20:41:09.113Z,,2024-09-01T17:44:39.241Z
ronin-bridged-weth-ronin,weth,Ronin Bridged WETH (Ronin),https://coin-images.coingecko.com/coins/images/39716/large/WETH.PNG?1723731945,2467.94,889813292,81,889813292,499989,2522.2,2441.3,-38.04430045637855,-1.51814,-14093410.15553689,-1.55917,360699.586558314,360699.586558314,,2807.8,-12.19812,2024-08-24T17:07:47.789Z,2425.31,1.64909,2024-08-28T01:46:06.015Z,,2024-09-01T17:44:41.109Z
quant-network,qnt,Quant,https://coin-images.coingecko.com/coins/images/3370/large/5ZOu7brX_400x400.jpg?1696504070,60.63,881306492,82,885446161,10559407,63.06,60.59,-2.1274685236219923,-3.38998,-31422558.513975024,-3.4427,14544176.164091088,14612493.0,14612493.0,427.42,-85.81565,2021-09-11T09:15:00.668Z,0.215773,27997.59215,2018-08-23T00:00:00.000Z,"{'times': 9.57937230900928, 'currency': 'eth', 'percentage': 957.9372309009281}",2024-09-01T17:44:40.581Z
ondo-finance,ondo,Ondo,https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656,0.59902,865067467,83,5991748175,39982084,0.632308,0.596865,-0.028118106206737718,-4.48356,-40829917.11586094,-4.50712,1443764727.588207,10000000000.0,10000000000.0,1.48,-59.36526,2024-06-03T08:29:55.744Z,0.082171,631.26529,2024-01-18T12:14:30.524Z,,2024-09-01T17:44:40.619Z
ether-fi-staked-eth,eeth,ether.fi Staked ETH,https://coin-images.coingecko.com/coins/images/33049/large/ether.fi_eETH.png?1700473063,2460.76,843423177,84,4832177815,40277,2520.85,2444.59,-40.64800521875486,-1.62501,-11441097.726582289,-1.33835,342750.09217649605,1963699.16787137,,5307.23,-53.60147,2024-08-06T16:16:30.007Z,2155.76,14.22794,2024-02-08T11:26:30.368Z,,2024-09-01T17:44:37.139Z
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00818352,838635677,85,838635677,140626231,0.00860158,0.00808758,-5.0911944106899e-05,-0.61828,-5998390.361720324,-0.71018,102474435128.208,102474435128.208,102719221714.0,0.02836145,-71.10808,2024-06-02T18:00:38.587Z,0.00461057,77.72585,2024-05-24T07:12:14.147Z,,2024-09-01T17:44:40.470Z
flow,flow,Flow,https://coin-images.coingecko.com/coins/images/13446/large/5f6294c0c7a8cda55cb1c936_Flow_Wordmark.png?1696513210,0.534486,816239205,86,816239205,18899997,0.560729,0.533213,-0.01940650672102384,-3.50366,-30340606.465449333,-3.5839,1528897406.12668,1528897406.12668,,42.4,-98.73939,2021-04-05T13:49:10.098Z,0.391969,36.35311,2023-09-11T19:41:06.528Z,,2024-09-01T17:44:38.299Z
bitcoin-cash-sv,bsv,Bitcoin SV,https://coin-images.coingecko.com/coins/images/6799/large/BSV.png?1696507128,40.89,807920517,87,859025096,10681450,42.38,40.74,-1.181894517874909,-2.80903,-23505135.952065825,-2.82709,19750681.25,21000000.0,21000000.0,489.75,-91.65191,2021-04-16T17:09:04.630Z,21.43,90.74008,2023-06-10T04:32:12.266Z,,2024-09-01T17:44:36.903Z
coredaoorg,core,Core,https://coin-images.coingecko.com/coins/images/28938/large/file_589.jpg?1701868471,0.888846,807101815,88,1867566223,26765177,0.951712,0.881286,-0.05053347357506499,-5.37945,-46876266.512595415,-5.48917,907552187.749224,2100000000.0,2100000000.0,6.14,-85.48643,2023-02-08T12:55:39.828Z,0.334237,166.77475,2023-11-03T01:20:55.441Z,,2024-09-01T17:44:36.525Z
klay-token,klay,Klaytn,https://coin-images.coingecko.com/coins/images/9672/large/klaytn.png?1696509742,0.138439,806210935,89,806510463,24608553,0.144182,0.137493,-0.001864410105566455,-1.32884,-8034761.565320611,-0.98677,5806693656.94806,5808850993.57236,,4.34,-96.80008,2021-03-30T03:44:28.828Z,0.06044,129.71989,2020-04-29T08:19:34.574Z,,2024-09-01T17:43:35.153Z
bittorrent,btt,BitTorrent,https://coin-images.coingecko.com/coins/images/22457/large/btt_logo.png?1696521780,8.2815e-07,802024202,90,820043262,17956171,8.55598e-07,8.26693e-07,-1.9983925747e-08,-2.35622,-18963920.54804814,-2.30989,968246428571000.0,990000000000000.0,990000000000000.0,3.43e-06,-75.86512,2022-01-21T04:00:31.909Z,3.65368e-07,126.66195,2023-10-13T05:10:41.241Z,,2024-09-01T17:44:35.788Z
fasttoken,ftn,Fasttoken,https://coin-images.coingecko.com/coins/images/28478/large/lightenicon_200x200.png?1696527472,2.46,799585887,91,2162802404,72077418,2.47,2.41,0.04462295,1.84989,14994247.0,1.91109,325335120.37373453,880000000.0,1000000000.0,2.6,-5.4872,2024-08-27T18:23:15.020Z,0.398142,516.01527,2023-01-21T10:15:39.503Z,,2024-09-01T17:44:39.052Z
